state_0,state_1,state_2,norm_state_0,norm_state_1,norm_state_2,action_0
0.99743015,-0.07164532,-5.3131624e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.6495573e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.6408507e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,5.2228404e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.7674727e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.697351e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.5889064e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,4.6424646e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-6.43049e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7743968e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.3923045e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.99743015,-0.07164532,-5.040706e-09,0.45939833,-0.08745124,-0.014006231,0.35822654
0.99743015,-0.07164533,-1.6311605e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.6510866e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,5.24742e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.8197545e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7104608e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.5674246e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,4.335892e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-6.8402843e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.8272312e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.3256389e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.99743015,-0.07164532,-5.87061e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7335799e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.4194772e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.9478946,-0.31858426,-0.26460087,0.37273556,-0.7679061,-0.13687551,2.0
0.9446033,-0.3282143,-0.20353906,0.3669775,-0.79444224,-0.10852102,2.0
0.9421202,-0.33527535,-0.14969976,0.36263326,-0.81389946,-0.08352037,2.0
0.9404124,-0.34003612,-0.10115629,0.35964546,-0.827018,-0.06097886,2.0
0.9394534,-0.34267655,-0.056183375,0.35796773,-0.8342939,-0.040095374,2.0
0.9392272,-0.34329608,-0.013190788,0.357572,-0.83600104,-0.020131465,2.0
0.9397298,-0.341918,0.02933715,0.35845125,-0.8322036,-0.0003833178,2.0
0.9409698,-0.3384905,0.07289865,0.36062068,-0.8227589,0.01984477,2.0
0.94296765,-0.3328843,0.11903078,0.3641159,-0.8073108,0.04126655,2.0
0.9457528,-0.32488707,0.16936755,0.3689885,-0.7852739,0.06464078,1.9516933
0.94924504,-0.3145376,0.21845625,0.3750982,-0.75675535,0.08743547,1.8700607
0.95329994,-0.30202523,0.26306215,0.38219228,-0.72227675,0.10814853,1.7788094
0.9577713,-0.28753117,0.30336463,0.39001495,-0.6823375,0.12686327,1.6866157
0.9625303,-0.2711742,0.3407086,0.39834088,-0.6372649,0.14420421,1.558779
0.9673965,-0.25326663,0.37114483,0.40685427,-0.58791953,0.15833747,1.3950989
0.97215635,-0.23433308,0.3904597,0.41518167,-0.53574705,0.16730647,1.2293106
0.9766387,-0.21488802,0.39910647,0.42302352,-0.482165,0.17132166,1.034091
0.98067296,-0.19565417,0.3930541,0.43008152,-0.42916498,0.1685112,0.7788445
0.9840636,-0.17781681,0.36314014,0.43601352,-0.38001308,0.15462044,0.6091254
0.9867919,-0.16199315,0.32114634,0.44078666,-0.33641005,0.13512033,0.5145165
0.9889395,-0.14831944,0.27682894,0.44454393,-0.29873133,0.11454123,0.47473574
0.9906263,-0.13660029,0.23679972,0.44749492,-0.2664385,0.09595338,0.45182377
0.9919561,-0.12658206,0.20212308,0.44982147,-0.23883268,0.07985104,0.4349953
0.99301064,-0.11802503,0.17243582,0.45166636,-0.21525328,0.06606556,0.42099696
0.99385166,-0.110719964,0.1470666,0.45313776,-0.19512375,0.054285176,0.40101182
0.99451995,-0.10454713,0.124178395,0.4543069,-0.17811413,0.043656882,0.3927583
0.9950535,-0.09934031,0.1046818,0.45524043,-0.16376644,0.0346035,0.3906806
0.99548465,-0.09492237,0.08877866,0.45599467,-0.15159254,0.027218765,0.38463742
0.99583495,-0.09117458,0.07528249,0.45660752,-0.14126527,0.020951726,0.37690258
0.9961191,-0.08801549,0.06343695,0.4571046,-0.13256022,0.015451163,0.37195313
0.99634975,-0.085364595,0.053218298,0.45750818,-0.12525553,0.0107060615,0.36936074
0.9965377,-0.08314257,0.044598963,0.45783696,-0.1191326,0.006703613,0.3675053
0.9966913,-0.08128051,0.037367832,0.45810568,-0.11400157,0.0033457861,0.3660103
0.9968173,-0.07972014,0.031308997,0.45832613,-0.10970189,0.00053232384,0.36476463
0.996921,-0.07841256,0.02623359,0.45850757,-0.10609878,-0.0018244776,0.36371827
0.9970066,-0.077316806,0.021981906,0.45865732,-0.103079356,-0.0037987765,0.3628379
0.99707735,-0.07639853,0.018419987,0.4587811,-0.10054899,-0.005452779,0.36209792
0.99713606,-0.07562897,0.015435777,0.45888382,-0.098428436,-0.0068385177,0.36147577
0.99718475,-0.074984044,0.01293541,0.458969,-0.09665129,-0.00799958,0.3609531
0.9972252,-0.07444354,0.010840342,0.4590398,-0.09516191,-0.00897244,0.36051404
0.99725896,-0.07399055,0.009084795,0.45909882,-0.093913674,-0.009787641,0.36014533
0.99728703,-0.07361091,0.00761368,0.45914796,-0.09286754,-0.010470764,0.35983562
0.99731046,-0.073292725,0.0063808435,0.45918894,-0.09199077,-0.011043239,0.35957617
0.99733,-0.07302605,0.0053477236,0.45922312,-0.09125594,-0.011522976,0.3593585
0.9973464,-0.07280256,0.004481955,0.45925182,-0.09064008,-0.011925002,0.35917526
0.99736005,-0.072615236,0.003756328,0.4592757,-0.09012391,-0.012261951,0.35902196
0.99737144,-0.07245824,0.0031481953,0.4592956,-0.08969129,-0.012544342,0.3588938
0.997381,-0.07232666,0.0026385863,0.4593123,-0.08932871,-0.012780983,0.35878587
0.997389,-0.07221638,0.0022114732,0.45932636,-0.08902483,-0.012979316,0.35869527
0.9973957,-0.07212394,0.0018534835,0.45933804,-0.0887701,-0.013145551,0.35861933
0.9974013,-0.07204647,0.0015534278,0.45934784,-0.08855665,-0.013284884,0.35855603
0.99740595,-0.07198154,0.0013019791,0.45935598,-0.08837772,-0.013401646,0.3585028
0.9974099,-0.07192712,0.0010912437,0.45936286,-0.08822777,-0.013499502,0.35845804
0.99741316,-0.07188151,0.00091460947,0.4593686,-0.08810208,-0.013581524,0.3584206
0.99741596,-0.07184328,0.0007665695,0.4593735,-0.087996736,-0.013650267,0.35838896
0.9974182,-0.07181124,0.00064245414,0.45937747,-0.08790844,-0.013707901,0.35836303
0.9974202,-0.071784385,0.00053847936,0.4593809,-0.08783445,-0.013756182,0.3583408
0.9974218,-0.07176188,0.0004513105,0.45938373,-0.08777242,-0.01379666,0.35832238
0.9974232,-0.07174301,0.00037825952,0.4593861,-0.08772044,-0.013830582,0.35830677
0.9974243,-0.0717272,0.00031701423,0.4593881,-0.087676875,-0.0138590215,0.35829413
0.99742526,-0.071713954,0.00026573095,0.45938978,-0.08764037,-0.013882835,0.35828304
0.99742603,-0.071702845,0.00022272392,0.45939112,-0.08760976,-0.013902806,0.35827392
0.9974267,-0.07169353,0.00018667961,0.45939228,-0.08758409,-0.0139195435,0.35826623
0.9974273,-0.07168573,0.00015646442,0.45939332,-0.0875626,-0.013933574,0.35825974
0.99742776,-0.07167919,0.00013112702,0.45939416,-0.087544575,-0.013945339,0.3582545
0.9974281,-0.07167371,0.000109907436,0.45939478,-0.08752948,-0.013955193,0.35824996
0.9974285,-0.07166912,9.21193e-05,0.4593954,-0.087516814,-0.013963453,0.35824615
0.9974287,-0.071665265,7.7204546e-05,0.45939583,-0.087506205,-0.013970379,0.3582433
0.99742895,-0.07166204,6.474836e-05,0.45939624,-0.08749731,-0.013976162,0.3582402
0.9974292,-0.071659334,5.4249085e-05,0.45939666,-0.08748986,-0.013981038,0.3582378
0.9974293,-0.07165707,4.542129e-05,0.45939687,-0.08748362,-0.013985137,0.35823667
0.9974295,-0.07165516,3.812254e-05,0.45939717,-0.08747836,-0.013988527,0.35823452
0.99742955,-0.071653575,3.1927848e-05,0.4593973,-0.08747399,-0.013991403,0.35823357
0.99742967,-0.07165223,2.678432e-05,0.4593975,-0.08747029,-0.013993791,0.35823214
0.9974297,-0.071651116,2.2428048e-05,0.45939758,-0.087467216,-0.013995814,0.3582316
0.99742985,-0.07165018,1.8830198e-05,0.4593978,-0.08746463,-0.013997485,0.3582304
0.9974299,-0.071649395,1.5757852e-05,0.4593979,-0.08746247,-0.013998912,0.35822994
0.9974299,-0.07164873,1.320338e-05,0.4593979,-0.087460645,-0.014000098,0.35822958
0.99742997,-0.07164818,1.108912e-05,0.459398,-0.087459125,-0.01400108,0.3582288
0.99743,-0.07164772,9.273403e-06,0.45939812,-0.08745785,-0.014001923,0.3582285
0.99743,-0.07164733,7.759841e-06,0.45939812,-0.087456785,-0.014002626,0.35822827
0.99743,-0.07164701,6.500763e-06,0.45939812,-0.087455906,-0.014003211,0.35822827
0.9974301,-0.071646735,5.484837e-06,0.4593982,-0.087455146,-0.014003682,0.35822767
0.9974301,-0.071646504,4.584657e-06,0.4593982,-0.087454505,-0.0140041,0.3582275
0.9974301,-0.07164632,3.8291373e-06,0.4593982,-0.08745399,-0.014004451,0.35822755
0.9974301,-0.071646154,3.225782e-06,0.4593982,-0.087453544,-0.014004732,0.35822743
0.99743015,-0.07164602,2.7252015e-06,0.45939833,-0.08745317,-0.014004963,0.35822684
0.99743015,-0.07164591,2.2371462e-06,0.45939833,-0.087452866,-0.014005191,0.35822725
0.99743015,-0.07164581,1.8953534e-06,0.45939833,-0.0874526,-0.014005349,0.3582269
0.99743015,-0.07164574,1.5708094e-06,0.45939833,-0.08745239,-0.0140055,0.358227
0.99743015,-0.07164567,1.3229007e-06,0.45939833,-0.08745221,-0.014005614,0.35822707
0.99743015,-0.07164561,1.1334142e-06,0.45939833,-0.08745204,-0.014005703,0.3582266
0.99743015,-0.071645565,9.147958e-07,0.45939833,-0.08745192,-0.014005804,0.35822684
0.99743015,-0.07164553,7.6615686e-07,0.45939833,-0.087451816,-0.014005873,0.35822684
0.99743015,-0.0716455,6.46175e-07,0.45939833,-0.08745173,-0.014005929,0.35822695
0.99743015,-0.07164547,5.682438e-07,0.45939833,-0.08745165,-0.014005966,0.35822672
0.99743015,-0.071645446,4.7580426e-07,0.45939833,-0.08745159,-0.014006008,0.35822672
0.99743015,-0.071645424,4.011615e-07,0.45939833,-0.08745153,-0.014006043,0.35822672
0.99743015,-0.07164541,3.4152362e-07,0.45939833,-0.08745149,-0.014006071,0.35822672
0.99743015,-0.071645394,2.9465997e-07,0.45939833,-0.08745145,-0.014006092,0.35822672
0.99743015,-0.07164538,2.5881766e-07,0.45939833,-0.087451406,-0.014006109,0.35822648
0.99743015,-0.07164537,1.9689328e-07,0.45939833,-0.08745138,-0.014006138,0.35822666
0.99743015,-0.07164536,1.6915553e-07,0.45939833,-0.087451346,-0.014006151,0.35822654
0.99743015,-0.07164536,1.2986341e-07,0.45939833,-0.087451346,-0.014006169,0.35822672
0.99743015,-0.07164535,1.2225075e-07,0.45939833,-0.087451324,-0.014006172,0.3582266
0.99743015,-0.07164534,1.0132931e-07,0.45939833,-0.0874513,-0.014006182,0.35822648
0.99743015,-0.07164534,6.631657e-08,0.45939833,-0.0874513,-0.014006198,0.35822654
0.99743015,-0.071645334,4.2725e-08,0.45939833,-0.08745129,-0.01400621,0.35822672
0.99743015,-0.071645334,4.755359e-08,0.45939833,-0.08745129,-0.014006207,0.35822672
0.99743015,-0.071645334,5.416086e-08,0.45939833,-0.08745129,-0.014006204,0.35822648
0.99743015,-0.07164533,2.7031158e-08,0.45939833,-0.087451264,-0.014006216,0.3582266
0.99743015,-0.07164533,1.879391e-08,0.45939833,-0.087451264,-0.014006221,0.3582266
0.99743015,-0.07164533,1.12596235e-08,0.45939833,-0.087451264,-0.0140062235,0.3582266
0.99743015,-0.07164533,4.146487e-09,0.45939833,-0.087451264,-0.014006227,0.3582266
0.99743015,-0.07164533,-2.8115552e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164533,8.006634e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,1.2429059e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-5.4743325e-09,0.45939833,-0.087451264,-0.014006232,0.35822678
0.99743015,-0.07164533,1.4425759e-08,0.45939833,-0.087451264,-0.014006223,0.3582266
0.99743015,-0.07164533,8.043337e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,1.961764e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-4.0464316e-09,0.45939833,-0.087451264,-0.014006231,0.35822672
0.99743015,-0.07164533,7.675415e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,1.802957e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-4.002064e-09,0.45939833,-0.087451264,-0.014006231,0.35822672
0.99743015,-0.07164533,7.9246165e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,2.266313e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-3.3072223e-09,0.45939833,-0.087451264,-0.014006231,0.35822672
0.99743015,-0.07164533,8.876934e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,3.511726e-09,0.45939833,-0.087451264,-0.014006227,0.3582266
0.99743015,-0.07164533,-1.7221303e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164533,1.0860993e-08,0.45939833,-0.087451264,-0.014006224,0.3582266
0.99743015,-0.07164533,5.968963e-09,0.45939833,-0.087451264,-0.014006226,0.3582266
0.99743015,-0.07164533,1.3001942e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-3.3199428e-09,0.45939833,-0.087451264,-0.014006231,0.35822672
0.99743015,-0.07164533,9.8171355e-09,0.45939833,-0.087451264,-0.014006224,0.3582266
0.99743015,-0.07164533,5.4400178e-09,0.45939833,-0.087451264,-0.014006226,0.3582266
0.99743015,-0.07164533,1.2663758e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-2.859899e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164533,1.0788249e-08,0.45939833,-0.087451264,-0.014006224,0.3582266
0.99743015,-0.07164533,6.9585235e-09,0.45939833,-0.087451264,-0.014006225,0.3582266
0.99743015,-0.07164533,3.3890717e-09,0.45939833,-0.087451264,-0.014006227,0.3582266
0.99743015,-0.07164533,-5.3616434e-11,0.45939833,-0.087451264,-0.014006229,0.35822666
0.99743015,-0.07164533,5.4423865e-09,0.45939833,-0.087451264,-0.014006226,0.3582266
0.99743015,-0.07164533,2.2012583e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-9.575353e-10,0.45939833,-0.087451264,-0.014006229,0.35822666
0.99743015,-0.07164533,4.7885527e-09,0.45939833,-0.087451264,-0.014006227,0.3582266
0.99743015,-0.07164533,1.7730531e-09,0.45939833,-0.087451264,-0.014006228,0.3582266
0.99743015,-0.07164533,-1.1761276e-09,0.45939833,-0.087451264,-0.01400623,0.35822672
0.99743015,-0.07164532,1.3712094e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,2.2911064e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.044185e-09,0.45939833,-0.08745124,-0.014006233,0.35822654
0.99743015,-0.07164533,-2.0717762e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.0477923e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-1.4532126e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1833304e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.0739588e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,4.440355e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.0894212e-08,0.45939833,-0.087451264,-0.014006234,0.35822678
0.99743015,-0.07164532,1.3122845e-08,0.45939833,-0.08745124,-0.014006223,0.35822654
0.99743015,-0.07164532,1.867957e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.317063e-09,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.0850575e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.0480208e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-7.854575e-12,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1555513e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.1168093e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,1.0392838e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-1.0109956e-08,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.1637346e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164532,1.967013e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-8.715369e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.2505105e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.0097072e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,-1.93226e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164533,-1.1550055e-08,0.45939833,-0.087451264,-0.014006235,0.35822684
0.99743015,-0.07164532,2.1364585e-08,0.45939833,-0.08745124,-0.014006219,0.35822648
0.99743015,-0.07164532,1.4341585e-09,0.45939833,-0.08745124,-0.014006228,0.35822654
0.99743015,-0.07164532,-9.501929e-09,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.0793422e-08,0.45939833,-0.087451264,-0.014006238,0.3582269
0.99743015,-0.07164532,2.0781513e-08,0.45939833,-0.08745124,-0.01400622,0.35822648
0.99743015,-0.07164532,5.488779e-10,0.45939833,-0.08745124,-0.014006229,0.35822654
0.99743015,-0.07164532,-1.0722531e-08,0.45939833,-0.08745124,-0.014006234,0.35822654
0.99743015,-0.07164533,-2.2395003e-08,0.45939833,-0.087451264,-0.014006239,0.3582269
0.99743015,-0.07164533,1.8739053e-08,0.45939833,-0.087451264,-0.014006221,0.3582266
0.99743015,-0.07164532,1.5870532e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,4.654931e-09,0.45939833,-0.08745124,-0.014006227,0.35822654
0.99743015,-0.07164532,-6.386559e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.766693e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
0.99743015,-0.07164532,2.4036073e-08,0.45939833,-0.08745124,-0.014006218,0.35822642
0.99743015,-0.07164532,-4.8874615e-09,0.45939833,-0.08745124,-0.014006231,0.35822654
0.99743015,-0.07164533,-1.6112411e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.676346e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,5.562861e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.4296665e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.6625282e-08,0.45939833,-0.087451264,-0.014006237,0.35822684
0.99743015,-0.07164532,1.6260739e-08,0.45939833,-0.08745124,-0.014006222,0.35822654
0.99743015,-0.07164532,5.051486e-09,0.45939833,-0.08745124,-0.014006226,0.35822654
0.99743015,-0.07164532,-5.968822e-09,0.45939833,-0.08745124,-0.014006232,0.35822654
0.99743015,-0.07164533,-1.7212386e-08,0.45939833,-0.087451264,-0.0140062375,0.3582269
-0.77157485,-0.63613856,-0.5935169,-2.6354856,-1.6429459,-0.28960997,-2.0
-0.8133248,-0.5818099,-1.3706208,-2.7085276,-1.49324,-0.65046364,-2.0
-0.8699954,-0.49305978,-2.1069782,-2.807673,-1.2486838,-0.99239635,-2.0
-0.9298598,-0.36791396,-2.776773,-2.9124062,-0.9038371,-1.3034203,-2.0
-0.97821206,-0.20760815,-3.3527086,-2.9969985,-0.4621049,-1.57086,-2.0
-0.999825,-0.018707376,-3.8084147,-3.0348105,0.0584224,-1.7824703,-2.0
-0.9824894,0.18631859,-4.122445,-3.0044818,0.62338364,-1.9282926,-2.0
-0.92045665,0.3908447,-4.2827063,-2.8959553,1.1869675,-2.002711,-2.0
-0.81618005,0.57779765,-4.2895727,-2.7135227,1.7021275,-2.0058994,-2.0
-0.6794093,0.73375946,-4.1562243,-2.4742415,2.1318893,-1.9439782,-2.0
-0.5241035,0.8516546,-3.9059048,-2.2025332,2.4567564,-1.8277406,-2.0
-0.3646938,0.9311275,-3.567164,-1.923645,2.6757488,-1.6704439,-2.0
-0.2132136,0.9770056,-3.1688182,-1.6586295,2.8021686,-1.4854692,-2.0
-0.077980556,0.99695486,-2.7360642,-1.4220387,2.85714,-1.2845168,-2.0
0.03634958,0.99933916,-2.288348,-1.2220174,2.8637102,-1.0766166,-2.0
0.12794808,0.9917809,-1.8388436,-1.0617653,2.8428829,-0.8678862,-2.0
0.19675799,0.98045206,-1.395008,-0.94138205,2.8116655,-0.661788,-2.0
0.24355894,0.9698861,-0.9596689,-0.8595035,2.7825506,-0.4596352,-1.8194284
0.26797643,0.96342546,-0.50516856,-0.816785,2.7647476,-0.24858479,-1.2959093
0.26686764,0.9637332,0.023014141,-0.8187248,2.7655957,-0.003319451,-0.7594227
0.23629034,0.9716825,0.6319006,-0.87222,2.7875004,0.27942127,-0.24468845
0.17149636,0.9851847,1.3239592,-0.9855774,2.8247068,0.6007835,0.28105932
0.06704767,0.99774975,2.1050067,-1.168311,2.8593304,0.96346843,0.98805726
-0.08288319,0.99655926,3.0015275,-1.4306158,2.8560498,1.3797742,1.88105
-0.28070983,0.9597927,4.0311046,-1.7767147,2.7547374,1.8578655,2.0
-0.5116302,0.8592058,5.050949,-2.180711,2.4775643,2.3314373,2.0
-0.74253607,0.66980606,5.995353,-2.5846822,1.955662,2.769978,2.0
-0.923357,0.38394243,6.797708,-2.9010293,1.1679479,3.1425571,2.0
-0.99969304,0.024776427,7.385665,-3.0345798,0.1782446,3.415579,2.0
-0.93574405,-0.35267982,7.704247,-2.9227006,-0.8618585,3.563515,1.2690716
-0.7371602,-0.675718,7.630098,-2.575277,-1.7520094,3.5290833,0.7412739
-0.45032832,-0.89286304,7.2345004,-2.0734632,-2.3503654,3.3453848,0.28791988
-0.1363053,-0.99066687,6.6080413,-1.5240781,-2.6198697,3.0544841,-0.4626912
0.1524541,-0.9883106,5.7956376,-1.0188919,-2.6133769,2.6772387,-1.1801448
0.3865797,-0.922256,4.8773828,-0.6092879,-2.4313595,2.2508407,-1.176998
0.5624758,-0.82681376,4.009141,-0.3015567,-2.1683626,1.8476665,-0.8920014
0.68902194,-0.7247405,3.2552304,-0.08016353,-1.8870938,1.4975829,-0.5738001
0.77796406,-0.62830883,2.625605,0.07544118,-1.6213706,1.205212,-0.24885295
0.8399935,-0.5425965,2.1170456,0.183962,-1.3851852,0.9690588,-0.037661716
0.8831304,-0.46912763,1.7044489,0.25943023,-1.1827374,0.7774666,0.13571782
0.9132297,-0.4074451,1.3729609,0.31208917,-1.0127674,0.62353784,0.2618819
0.9343657,-0.35631558,1.1066594,0.3490667,-0.8718771,0.49987885,0.45008063
0.94955736,-0.31359336,0.9069348,0.37564462,-0.75415343,0.4071353,0.52365243
0.9606508,-0.27775902,0.75028765,0.39505264,-0.65540975,0.3343951,0.55617106
0.96886516,-0.24758887,0.62539405,0.4094237,-0.57227415,0.27639988,0.5925983
0.97506976,-0.22189866,0.5285921,0.4202787,-0.50148326,0.23144923,0.6029695
0.97984135,-0.19977725,0.45261356,0.42862663,-0.44052637,0.19616807,0.57447624
0.983541,-0.1806851,0.38895208,0.4350992,-0.38791683,0.1666064,0.5306708
0.98641324,-0.16428293,0.33303887,0.44012418,-0.34271967,0.1406427,0.4979359
0.98865044,-0.15023421,0.28451705,0.44403818,-0.3040076,0.11811126,0.4725417
0.99040085,-0.13822505,0.24272265,0.44710052,-0.27091563,0.098703735,0.4530269
0.99177843,-0.12796679,0.20700788,0.4495106,-0.24264841,0.08211934,0.43682277
0.99286944,-0.11920669,0.1765562,0.45141932,-0.21850942,0.06797888,0.42302293
0.99373895,-0.11172684,0.15060462,0.45294055,-0.19789825,0.055928085,0.4036132
0.99443024,-0.10539692,0.12735148,0.45414996,-0.18045577,0.045130324,0.39315444
0.9949812,-0.100061454,0.107276954,0.45511392,-0.16575359,0.035808578,0.3915258
0.99542606,-0.09553527,0.090959735,0.45589215,-0.15328142,0.028231563,0.38604343
0.99578744,-0.09169149,0.07721479,0.4565244,-0.14268965,0.021849003,0.37761307
0.9960806,-0.08845031,0.06508814,0.45703724,-0.1337584,0.016217904,0.372518
0.99631846,-0.085729286,0.054628104,0.45745343,-0.12626044,0.011360715,0.36969352
0.9965121,-0.08344823,0.045785166,0.45779222,-0.11997487,0.0072544347,0.3677565
0.99667037,-0.08153664,0.038362466,0.4580691,-0.11470737,0.0038076513,0.36621553
0.9968001,-0.079934776,0.03214231,0.4582961,-0.11029333,0.000919279,0.36493593
0.9969068,-0.078592435,0.026931617,0.45848274,-0.10659443,-0.0015003433,0.36386263
0.99699485,-0.07746754,0.022566687,0.45863676,-0.10349471,-0.0035272292,0.36295933
0.9970677,-0.076524846,0.018909931,0.4587642,-0.10089707,-0.0052252696,0.36219972
0.997128,-0.07573484,0.015846252,0.45886973,-0.098720156,-0.0066479105,0.36156148
0.9971781,-0.07507276,0.013279347,0.4589573,-0.096895754,-0.007839872,0.36102492
0.9972197,-0.07451789,0.011128514,0.45903012,-0.09536678,-0.008838626,0.36057454
0.9972543,-0.07405287,0.009326276,0.4590907,-0.09408539,-0.009675507,0.360196
0.99728316,-0.07366313,0.007816025,0.45914117,-0.09301144,-0.010376803,0.35987842
0.99730724,-0.0733365,0.006550438,0.4591833,-0.09211138,-0.010964488,0.35961193
0.9973273,-0.07306274,0.005489854,0.45921844,-0.09135703,-0.011456977,0.35938835
0.99734414,-0.0728333,0.004601051,0.45924786,-0.09072479,-0.011869699,0.35920024
0.99735814,-0.07264101,0.003856111,0.45927235,-0.09019492,-0.012215617,0.35904354
0.9973699,-0.07247984,0.003231887,0.4592929,-0.089750804,-0.01250548,0.3589111
