state_0,state_1,action_0
-0.5749341,-0.015971854,-1.0
-0.5920225,-0.01708836,-0.99999994
-0.6101013,-0.018078778,-0.9999998
-0.6290386,-0.018937266,-0.99999917
-0.64869815,-0.019659588,-0.999996
-0.6689414,-0.020243207,-0.9999822
-0.6896287,-0.020687325,-0.9999128
-0.71062154,-0.020992823,-0.9995163
-0.7317834,-0.02116187,-0.9975279
-0.7529797,-0.021196323,-0.9879546
-0.7740702,-0.021090494,-0.9527554
-0.79488313,-0.020812945,-0.83233917
-0.81512725,-0.020244109,-0.45250827
-0.83413196,-0.019004676,0.31831956
-0.8506527,-0.01652076,0.82671714
-0.86385554,-0.013202824,0.8444207
-0.87366045,-0.009804916,0.85719085
-0.8800108,-0.0063503413,0.86940956
-0.88286495,-0.0028541433,0.8910588
-0.8821802,0.0006847401,0.9281765
-0.87790334,0.0042768647,0.95403457
-0.870011,0.007892357,0.97353935
-0.8585033,0.01150771,0.9852133
-0.84340775,0.0150955515,0.9924761
-0.82477635,0.018631423,0.99759936
-0.8026847,0.022091618,0.9994165
-0.77723694,0.025447767,0.999912
-0.7485653,0.028671596,0.99999285
-0.7168317,0.031733632,0.99999976
-0.6822286,0.034603063,1.0
-0.64498025,0.037248388,1.0
-0.6053415,0.03963876,1.0
-0.5635958,0.041745707,1.0
-0.5200508,0.043544967,1.0
-0.47503248,0.045018356,1.0
-0.4288771,0.046155397,1.0
-0.38192257,0.046954505,1.0
-0.33449894,0.04742364,1.0
-0.2869187,0.047580246,1.0
-0.23946811,0.047450583,1.0
-0.19239967,0.04706844,1.0
-0.1459262,0.046473455,1.0
-0.10021699,0.045709215,1.0
-0.055395637,0.044821355,1.0
-0.011539838,0.043855797,1.0
0.031317458,0.042857297,1.0
0.07318578,0.04186832,1.0
0.11411411,0.040928338,1.0
0.15418753,0.04007341,1.0
0.19352366,0.03933613,1.0
0.23226942,0.038745757,1.0
0.27059793,0.03832852,1.0
0.30870596,0.038108025,1.0
0.34681162,0.03810567,1.0
0.38515267,0.038341057,1.0
0.42398497,0.038832307,1.0
-0.46475035,0.0,-0.99999946
-0.46668944,-0.0019390731,-0.99999994
-0.47055325,-0.0038638227,-1.0
-0.47631323,-0.005759987,-1.0
-0.48392668,-0.0076134405,-1.0
-0.49333698,-0.009410279,-1.0
-0.5044739,-0.01113693,-1.0
-0.51725423,-0.012780288,-1.0
-0.5315821,-0.01432787,-1.0
-0.5473501,-0.015768,-1.0
-0.56444013,-0.017090017,-1.0
-0.58272463,-0.018284472,-1.0
-0.602068,-0.01934335,-0.99999994
-0.6223283,-0.020260252,-0.9999998
-0.6433588,-0.02103056,-0.99999887
-0.6650104,-0.021651557,-0.9999939
-0.6871329,-0.02212249,-0.9999654
-0.70957744,-0.022444544,-0.9997827
-0.73219806,-0.022620628,-0.99874026
-0.7548524,-0.022654377,-0.99313796
-0.77739793,-0.022545502,-0.96984035
-0.7996734,-0.022275427,-0.8812786
-0.8214289,-0.021755517,-0.5670491
-0.84208685,-0.02065793,0.18361485
-0.8604279,-0.018341053,0.8140433
-0.87543017,-0.015002261,0.8362794
-0.88700265,-0.011572482,0.8497753
-0.89508367,-0.008081007,0.8626423
-0.89962655,-0.0045428667,0.8747755
-0.9005983,-0.00097172154,0.90554
-0.8979496,0.0026486828,0.93896556
-0.8916389,0.0063106962,0.9640448
-0.88164943,0.009989435,0.9800103
-0.86799204,0.013657416,0.9888166
-0.8507041,0.01728797,0.99474263
-0.8298459,0.020858157,0.9984846
-0.80550295,0.02434298,0.9996656
-0.77778935,0.027713588,0.9999602
-0.7468489,0.030940486,0.9999981
-0.7128564,0.033992458,1.0
-0.67601955,0.036836848,1.0
-0.636579,0.03944058,1.0
-0.59480715,0.0417718,1.0
-0.55100536,0.04380181,1.0
-0.50549823,0.04550713,1.0
-0.45862678,0.046871442,1.0
-0.41073954,0.047887232,1.0
-0.36218268,0.048556868,1.0
-0.31328967,0.04889301,1.0
-0.2643714,0.048918273,1.0
-0.2157072,0.048664197,1.0
-0.16753756,0.048169643,1.0
-0.12005873,0.047478825,1.0
-0.07341949,0.046639238,1.0
-0.027719853,0.045699634,1.0
0.016988419,0.044708274,1.0
0.06069994,0.04371152,1.0
0.103452794,0.04275286,1.0
0.1453251,0.041872296,1.0
0.18643124,0.04110615,1.0
0.22691832,0.040487073,1.0
0.26696265,0.04004433,1.0
0.3067668,0.039804157,1.0
0.34655702,0.039790206,1.0
0.38658097,0.040023945,1.0
0.427106,0.040525008,1.0
-0.49822146,0.0,-0.9999964
-0.4999116,-0.0016901407,-0.9999993
-0.50327927,-0.0033676438,-0.9999998
-0.50829923,-0.0050199456,-0.99999994
-0.5149339,-0.0066346517,-0.99999994
-0.5231335,-0.008199631,-1.0
-0.5328366,-0.00970312,-1.0
-0.54397047,-0.011133845,-1.0
-0.5564516,-0.012481152,-1.0
-0.5701868,-0.013735155,-0.99999994
-0.58507365,-0.014886881,-0.99999994
-0.6010021,-0.015928429,-0.99999976
-0.6178552,-0.016853107,-0.9999992
-0.63551074,-0.017655566,-0.99999696
-0.6538426,-0.018331902,-0.9999867
-0.67272234,-0.01887972,-0.99994916
-0.6920205,-0.019298151,-0.999784
-0.71160823,-0.01958773,-0.9989475
-0.7313579,-0.019749664,-0.9952468
-0.75114113,-0.019783286,-0.9793585
-0.7708164,-0.01967524,-0.927157
-0.7901936,-0.019377207,-0.7661144
-0.808927,-0.018733364,-0.31640792
-0.8262469,-0.017319934,0.45173848
-0.84091866,-0.014671725,0.838274
-0.8522966,-0.01137793,0.85241485
-0.8603112,-0.0080146175,0.8644711
-0.86491185,-0.004600649,0.8788173
-0.8660589,-0.0011470151,0.9168658
-0.86369073,0.0023681521,0.9457729
-0.8577733,0.0059174425,0.96565104
-0.8483003,0.009472999,0.9805217
-0.8352885,0.013011779,0.9895699
-0.8187808,0.016507734,0.99635875
-0.79884285,0.019937923,0.9990339
-0.7755688,0.023274085,0.9998212
-0.74908006,0.026488693,0.999979
-0.71952635,0.029553723,0.99999905
-0.68708634,0.032440014,1.0
-0.6519687,0.0351176,1.0
-0.61441195,0.037556753,1.0
-0.5746825,0.039729457,1.0
-0.5330714,0.041611087,1.0
-0.48988926,0.043182123,1.0
-0.44545954,0.044429734,1.0
-0.4001105,0.045349043,1.0
-0.3541666,0.04594392,1.0
-0.3079394,0.046227194,1.0
-0.26171917,0.04622025,1.0
-0.21576712,0.04595206,1.0
-0.17030933,0.045457773,1.0
-0.12553228,0.044777047,1.0
-0.08158004,0.04395224,1.0
-0.0385533,0.04302674,1.0
0.0034901432,0.042043444,1.0
0.044533726,0.04104358,1.0
0.084599584,0.04006586,1.0
0.12374553,0.039145943,1.0
0.16206178,0.038316242,1.0
0.19966772,0.037605938,1.0
0.23670891,0.03704119,1.0
0.2733544,0.036645494,1.0
0.30979446,0.036440056,1.0
0.3462387,0.036444236,1.0
0.38291463,0.03667592,1.0
0.42006648,0.037151836,1.0
-0.4183194,0.0,-0.99999994
-0.42059594,-0.0022765328,-1.0
-0.42513275,-0.0045368182,-1.0
-0.43189737,-0.00676462,-1.0
-0.4408411,-0.008943738,-1.0
-0.45189917,-0.011058064,-1.0
-0.46499085,-0.013091674,-1.0
-0.48001984,-0.015028972,-1.0
-0.49687472,-0.016854884,-1.0
-0.5154298,-0.0185551,-1.0
-0.5355462,-0.02011636,-1.0
-0.55707294,-0.021526774,-1.0
-0.57984906,-0.02277614,-1.0
-0.60370535,-0.023856262,-1.0
-0.62846655,-0.02476123,-0.99999994
-0.65395415,-0.025487632,-0.99999964
-0.67998886,-0.026034696,-0.9999973
-0.7063932,-0.026404327,-0.9999764
-0.7329942,-0.02660102,-0.99980587
-0.75962573,-0.026631534,-0.9985705
-0.7861292,-0.026503447,-0.9914344
-0.8123481,-0.02621896,-0.95533967
-0.8380953,-0.02574721,-0.7834514
-0.86299366,-0.024898358,-0.15866667
-0.8860021,-0.023008466,0.7153629
-0.9057242,-0.01972209,0.8145075
-0.92194635,-0.016222134,0.82993746
-0.93459797,-0.012651649,0.8446809
-0.9436239,-0.009025912,0.85852504
-0.94898176,-0.0053578406,0.87131786
-0.9506404,-0.0016586023,0.8884902
-0.94857043,0.0020699773,0.92098856
-0.9427276,0.005842824,0.9551878
-0.9330738,0.009653825,0.97509336
-0.91960245,0.013471369,0.98618174
-0.9023327,0.017269712,0.9924259
-0.88130677,0.021025954,0.99641204
-0.85658944,0.024717312,0.99903977
-0.82827127,0.02831816,0.9998195
-0.7964735,0.031797796,0.9999821
-0.7613502,0.035123285,0.9999995
-0.7230912,0.03825903,1.0
-0.6819237,0.04116749,1.0
-0.6381129,0.04381078,1.0
-0.5919601,0.04615284,1.0
-0.5437981,0.048161965,1.0
-0.49398473,0.049813367,1.0
-0.44289318,0.051091556,1.0
-0.39090103,0.05199216,1.0
-0.338378,0.052523006,1.0
-0.28567377,0.05270424,1.0
-0.23310626,0.05256751,1.0
-0.18095195,0.05215431,1.0
-0.12943824,0.051513717,1.0
-0.07873839,0.050699845,1.0
-0.028969124,0.049769267,1.0
0.01980958,0.0487787,1.0
0.067592695,0.047783114,1.0
0.11442703,0.04683434,1.0
0.16040723,0.0459802,1.0
0.20567136,0.045264125,1.0
0.25039646,0.0447251,1.0
0.29479438,0.04439791,1.0
0.33910787,0.04431349,1.0
0.38360724,0.04449938,1.0
0.4285873,0.044980034,1.0
-0.40847415,0.0,-1.0
-0.4108205,-0.0023463713,-1.0
-0.41549668,-0.004676163,-1.0
-0.42246947,-0.0069727916,-1.0
-0.43168914,-0.009219679,-1.0
-0.44308946,-0.0114003,-1.0
-0.45658773,-0.013498266,-1.0
-0.4720852,-0.01549747,-1.0
-0.4894675,-0.017382286,-1.0
-0.5086053,-0.019137824,-1.0
-0.5293555,-0.020750238,-1.0
-0.5515626,-0.022207065,-1.0
-0.5750602,-0.023497581,-1.0
-0.59967333,-0.024613151,-1.0
-0.62522084,-0.025547532,-1.0
-0.6515179,-0.026297119,-0.9999998
-0.678379,-0.0268611,-0.9999984
-0.7056205,-0.027241513,-0.99998534
-0.7330637,-0.027443169,-0.9998703
-0.760537,-0.027473357,-0.99898463
-0.78787774,-0.027340705,-0.9934781
-0.8149278,-0.027050054,-0.96402574
-0.84150666,-0.026578858,-0.81478727
-0.86726874,-0.0257621,-0.22627598
-0.8912257,-0.023956968,0.6832323
-0.91192657,-0.020700844,0.81014884
-0.92911524,-0.017188666,0.8257481
-0.94272053,-0.013605274,0.84099185
-0.95268613,-0.009965584,0.85520315
-0.9589687,-0.0062825973,0.86833704
-0.9615359,-0.0025671553,0.88041544
-0.9603645,0.0011713696,0.91056395
-0.9554117,0.0049528694,0.9472952
-0.946632,0.008779632,0.97062683
-0.9340094,0.012622656,0.98360133
-0.9175541,0.016455308,0.9910176
-0.89729893,0.020255122,0.99513566
-0.87329966,0.023999274,0.9984195
-0.8456353,0.027664345,0.9996644
-0.81441474,0.031220542,0.999959
-0.7797795,0.034635242,0.9999981
-0.7419065,0.03787296,1.0
-0.7010108,0.040895704,1.0
-0.6573465,0.04366436,1.0
-0.6112057,0.046140768,1.0
-0.56291544,0.048290282,1.0
-0.512831,0.050084475,1.0
-0.46132725,0.051503733,1.0
-0.40878785,0.05253941,1.0
-0.3555926,0.05319525,1.0
-0.30210474,0.05348788,1.0
-0.2486585,0.05344625,1.0
-0.19554831,0.053110182,1.0
-0.14302014,0.052528176,1.0
-0.09126535,0.051754784,1.0
-0.040417444,0.050847907,1.0
0.009448818,0.049866263,1.0
0.058316085,0.048867267,1.0
0.10622151,0.047905426,1.0
0.1532528,0.04703129,1.0
0.19954368,0.046290893,1.0
0.24526931,0.045725625,1.0
0.29064173,0.045372404,1.0
0.33590573,0.04526402,1.0
0.38133526,0.04542954,1.0
0.4272299,0.04589466,1.0
-0.49206457,0.0,-0.99999756
-0.49380073,-0.0017361502,-0.9999995
-0.49726006,-0.0034593374,-0.9999999
-0.50241673,-0.005156672,-0.99999994
-0.50923216,-0.0068154302,-1.0
-0.5176553,-0.008423147,-1.0
-0.52762306,-0.00996772,-1.0
-0.5390606,-0.011437539,-1.0
-0.5518822,-0.012821617,-1.0
-0.56599194,-0.014109746,-1.0
-0.5812846,-0.015292653,-0.99999994
-0.5976468,-0.016362166,-0.9999999
-0.6149581,-0.017311363,-0.9999996
-0.6330928,-0.018134713,-0.99999815
-0.65192103,-0.018828195,-0.9999915
-0.67131037,-0.019389361,-0.9999657
-0.6911277,-0.019817377,-0.9998466
-0.71124065,-0.020112911,-0.9992144
-0.7315182,-0.020277577,-0.99628484
-0.75183,-0.020311778,-0.9831295
-0.77203536,-0.020205384,-0.9381011
-0.7919524,-0.019917037,-0.79386556
-0.811258,-0.019305654,-0.37095475
-0.82922065,-0.01796263,0.40195632
-0.8445961,-0.015375449,0.8339362
-0.85666835,-0.012072286,0.8494203
-0.8653639,-0.0086955475,0.8617208
-0.87062967,-0.0052657975,0.8734937
-0.8724278,-0.0017981649,0.9078274
-0.87070006,0.0017277511,0.9395876
-0.86540526,0.0052947914,0.96159244
-0.8565307,0.0088745095,0.97812414
-0.844087,0.0124437455,0.98772
-0.8281116,0.015975403,0.9950371
-0.80866444,0.019447135,0.99861836
-0.78583264,0.022831813,0.99970293
-0.75973123,0.026101436,0.99996316
-0.7305033,0.029227925,0.9999981
-0.69832134,0.032181963,1.0
-0.66338813,0.034933195,1.0
-0.625937,0.03745115,1.0
-0.5862303,0.03970669,1.0
-0.5445566,0.041673664,1.0
-0.5012259,0.043330744,1.0
-0.45656282,0.04466307,1.0
-0.41089913,0.045663685,1.0
-0.3645647,0.04633445,1.0
-0.31787825,0.046686433,1.0
-0.2711386,0.046739627,1.0
-0.22461653,0.046522077,1.0
-0.17854801,0.046068516,1.0
-0.13312934,0.045418665,1.0
-0.088513926,0.044615418,1.0
-0.044810884,0.043703042,1.0
-0.0020852855,0.042725597,1.0
0.03964036,0.041725647,1.0
0.080383666,0.040743303,1.0
0.12019931,0.039815642,1.0
0.15917574,0.038976427,1.0
0.19743183,0.03825609,1.0
0.23511377,0.037681937,1.0
0.27239224,0.037278462,1.0
0.30945998,0.037067756,1.0
0.3465299,0.037069928,1.0
0.3838334,0.037303492,1.0
0.42161912,0.037785698,1.0
-0.48436105,0.0,-0.9999985
-0.48615465,-0.0017936016,-0.99999976
-0.48972848,-0.0035738419,-0.99999994
-0.4950559,-0.005327432,-1.0
-0.50209713,-0.007041242,-1.0
-0.5107995,-0.008702393,-1.0
-0.5210979,-0.010298364,-1.0
-0.532915,-0.01181712,-1.0
-0.54616225,-0.013247257,-1.0
-0.5607404,-0.01457816,-1.0
-0.5765406,-0.015800174,-1.0
-0.59344536,-0.016904779,-0.99999994
-0.6113301,-0.017884754,-0.99999976
-0.6300644,-0.01873434,-0.999999
-0.6495138,-0.019449353,-0.9999951
-0.66954106,-0.020027282,-0.99997896
-0.6900084,-0.020467319,-0.99989957
-0.7107787,-0.020770296,-0.99945337
-0.731717,-0.020938251,-0.99725944
-0.7526897,-0.020972706,-0.98687714
-0.77355665,-0.020866944,-0.9494085
-0.79414386,-0.020587191,-0.82331556
-0.8141525,-0.02000863,-0.43316805
-0.83289737,-0.018744884,0.33945155
-0.8491322,-0.016234806,0.82853794
-0.8620527,-0.012920502,0.8456838
-0.8715805,-0.009527798,0.8583219
-0.8776598,-0.0060793282,0.8704405
-0.8802499,-0.0025901159,0.8955059
-0.8793038,0.00094608834,0.9312196
-0.87477136,0.004532447,0.95606065
-0.8666319,0.0081394585,0.97477436
-0.8548882,0.011743708,0.9858891
-0.8395703,0.015317896,0.9931452
-0.8207322,0.018838115,0.99788904
-0.7984523,0.022279829,0.99949694
-0.77283764,0.025614697,0.9999293
-0.74402314,0.028814508,0.99999475
-0.71217334,0.031849805,0.99999976
-0.6774835,0.034689873,1.0
-0.64018005,0.037303448,1.0
-0.60051996,0.039660092,1.0
-0.55878806,0.041731894,1.0
-0.51529276,0.043495324,1.0
-0.47035974,0.044933036,1.0
-0.4243243,0.04603544,1.0
-0.37752247,0.04680184,1.0
-0.33028147,0.047241,1.0
-0.28291044,0.04737104,1.0
-0.23569174,0.047218703,1.0
-0.18887371,0.04681804,1.0
-0.14266497,0.046208743,1.0
-0.097230725,0.045434244,1.0
-0.05269088,0.044539846,1.0
-0.009119864,0.043571014,1.0
0.033452086,0.04257195,1.0
0.075036615,0.04158453,1.0
0.11568422,0.040647604,1.0
0.15548088,0.039796654,1.0
0.1945446,0.03906372,1.0
0.23302215,0.038477555,1.0
0.2710861,0.038063947,1.0
0.30893221,0.03784611,1.0
0.34677732,0.037845112,1.0
0.3848576,0.03808028,1.0
0.4234271,0.038569506,1.0
-0.4574754,0.0,-0.99999964
-0.45946807,-0.0019926787,-0.99999994
-0.46343875,-0.003970697,-1.0
-0.4693582,-0.005919452,-1.0
-0.47718266,-0.007824463,-1.0
-0.4868541,-0.00967146,-1.0
-0.49830058,-0.011446487,-1.0
-0.51143664,-0.013136041,-1.0
-0.5261639,-0.014727237,-1.0
-0.54237187,-0.016207999,-1.0
-0.55993915,-0.017567275,-1.0
-0.5787344,-0.018795261,-1.0
-0.59861803,-0.019883627,-1.0
-0.6194438,-0.020825721,-0.9999999
-0.64106053,-0.021616748,-0.99999934
-0.66331446,-0.022253903,-0.9999961
-0.6860509,-0.022736443,-0.99997675
-0.7091166,-0.023065679,-0.99984604
-0.7323614,-0.02324479,-0.9990573
-0.7556394,-0.023278024,-0.99461573
-0.7788062,-0.023166832,-0.9751455
-0.8017033,-0.022897085,-0.8977702
-0.82409495,-0.02239165,-0.609876
-0.8454408,-0.021345837,0.1274705
-0.86453956,-0.01909876,0.8068024
-0.88029414,-0.015754603,0.8327825
-0.8926065,-0.012312325,0.8465667
-0.901413,-0.008806547,0.85970926
-0.9066653,-0.005252294,0.8721118
-0.90832835,-0.0016630343,0.89447856
-0.9063635,0.001964851,0.9312866
-0.90072155,0.005641945,0.9591198
-0.89137846,0.009343113,0.9772663
-0.8783377,0.013040804,0.9873357
-0.86162984,0.01670783,0.99321175
-0.84130967,0.020320153,0.99784553
-0.81745464,0.023855006,0.9994967
-0.790171,0.027283594,0.9999279
-0.7595946,0.030576382,0.999995
-0.7258925,0.03370214,0.9999999
-0.6892646,0.03662791,1.0
-0.6499447,0.03931988,1.0
-0.6081998,0.041744947,1.0
-0.5643271,0.043872666,1.0
-0.51864976,0.045677368,1.0
-0.47150952,0.04714025,1.0
-0.42325833,0.04825117,1.0
-0.37424842,0.04900993,1.0
-0.3248215,0.049426906,1.0
-0.27529863,0.049522877,1.0
-0.22597049,0.04932813,1.0
-0.17708957,0.04888092,1.0
-0.12886406,0.048225507,1.0
-0.08145405,0.047410008,1.0
-0.034969777,0.046484277,1.0
0.010528245,0.04549802,1.0
0.055027515,0.044499267,1.0
0.09856077,0.043533254,1.0
0.14120252,0.042641744,1.0
0.18306524,0.041862715,1.0
0.22429559,0.041230354,1.0
0.2650709,0.04077529,1.0
0.30559584,0.04052496,1.0
0.34609988,0.040504027,1.0
0.38683468,0.040734813,1.0
0.4280723,0.04123762,1.0
-0.52769625,0.0,-0.9999798
-0.5291655,-0.0014692392,-0.9999934
-0.532093,-0.0029274807,-0.9999973
-0.53645676,-0.004363777,-0.99999875
-0.5422241,-0.005767364,-0.9999993
-0.5493519,-0.0071277455,-0.99999946
-0.55778664,-0.008434788,-0.9999996
-0.5674655,-0.009678828,-0.9999996
-0.5783163,-0.010850775,-0.99999946
-0.5902585,-0.011942234,-0.9999992
-0.6032041,-0.012945611,-0.9999986
-0.6170583,-0.013854228,-0.9999966
-0.6317207,-0.014662424,-0.99998987
-0.6470864,-0.01536564,-0.99996734
-0.66304684,-0.015960474,-0.9998919
-0.6794915,-0.01644469,-0.9996622
-0.6963087,-0.016817147,-0.9988543
-0.71338594,-0.017077288,-0.995728
-0.73060906,-0.017223144,-0.984523
-0.7478543,-0.017245244,-0.94605726
-0.76496077,-0.01710645,-0.843018
-0.78167564,-0.016714849,-0.57729983
-0.79750854,-0.015832882,-0.002671063
-0.8115146,-0.014006077,0.67017186
-0.8226147,-0.011100114,0.8552942
-0.8304782,-0.007863452,0.8667699
-0.83505154,-0.0045733266,0.8914418
-0.8362771,-0.0012256192,0.92644775
-0.8340971,0.0021800464,0.9515848
-0.8284834,0.0056137056,0.9688895
-0.8194355,0.009047919,0.9809456
-0.8069774,0.0124580925,0.99187875
-0.7911531,0.015824337,0.99749494
-0.77203447,0.019118601,0.9993479
-0.74972135,0.022313118,0.9998994
-0.72433954,0.025381774,0.9999893
-0.6960416,0.028297946,0.9999995
-0.66500723,0.031034345,1.0
-0.63144386,0.033563383,1.0
-0.5955857,0.035858184,1.0
-0.5576918,0.0378939,1.0
-0.5180427,0.03964915,1.0
-0.4769352,0.041107483,1.0
-0.43467656,0.04225865,1.0
-0.39157695,0.043099616,1.0
-0.34794182,0.043635137,1.0
-0.30406398,0.043877844,1.0
-0.26021618,0.04384781,1.0
-0.21664451,0.043571666,1.0
-0.17356315,0.043081354,1.0
-0.13115048,0.042412665,1.0
-0.0895468,0.04160369,1.0
-0.048853442,0.040693358,1.0
-0.009133283,0.03972016,1.0
0.029587815,0.038721096,1.0
0.06731875,0.03773094,1.0
0.1041005,0.03678175,1.0
0.14000317,0.03590268,1.0
0.17512314,0.035119966,1.0
0.20958026,0.034457117,1.0
0.24351545,0.033935197,1.0
0.2770886,0.033573173,1.0
0.31047693,0.03338832,1.0
0.34387353,0.033396605,1.0
0.37748656,0.033613034,1.0
0.4115385,0.034051947,1.0
0.44626576,0.034727238,1.0
-0.44442853,0.0,-0.9999998
-0.44651675,-0.0020882096,-1.0
-0.45067793,-0.004161186,-1.0
-0.45688167,-0.0062037404,-1.0
-0.46508247,-0.008200784,-1.0
-0.47521988,-0.010137406,-1.0
-0.48721886,-0.011998976,-1.0
-0.50099015,-0.013771283,-1.0
-0.51643085,-0.015440718,-1.0
-0.53342533,-0.016994474,-1.0
-0.55184615,-0.018420786,-1.0
-0.5715553,-0.019709185,-1.0
-0.5924061,-0.02085075,-1.0
-0.61424446,-0.021838352,-0.99999994
-0.63691133,-0.022666857,-0.99999976
-0.66024464,-0.023333285,-0.9999983
-0.68408155,-0.023836901,-0.9999886
-0.7082608,-0.024179226,-0.9999172
-0.73262465,-0.024363898,-0.999441
-0.7570208,-0.024396107,-0.99652255
-0.7813006,-0.024279838,-0.9825069
-0.8053083,-0.024007695,-0.92206097
-0.82882893,-0.023520645,-0.6777905
-0.8513838,-0.022554873,0.028386474
-0.8718152,-0.020431388,0.7870115
-0.8889042,-0.017089,0.82650995
-0.9025301,-0.013625866,0.8409275
-0.9126263,-0.01009625,0.8546026
-0.91914165,-0.006515325,0.8674208
-0.9220381,-0.0028964172,0.8807745
-0.9212875,0.0007505753,0.91536045
-0.9168401,0.0044473764,0.9486712
-0.90865844,0.008181635,0.97137165
-0.89673257,0.011925861,0.98415637
-0.88108087,0.015651694,0.9911705
-0.8617465,0.01933438,0.996032
-0.8387951,0.022951394,0.99895334
-0.8123182,0.026476929,0.9997964
-0.78243697,0.029881239,0.99997854
-0.74930376,0.0331332,0.9999993
-0.7131042,0.03619957,1.0
-0.6740587,0.039045524,1.0
-0.6324226,0.041636042,1.0
-0.5884848,0.0439378,1.0
-0.54256344,0.045921378,1.0
-0.49499992,0.047563534,1.0
-0.4461506,0.048849307,1.0
-0.39637694,0.04977366,1.0
-0.34603444,0.050342493,1.0
-0.2954616,0.050572854,1.0
-0.24496928,0.05049231,1.0
-0.1948317,0.05013758,1.0
-0.1452791,0.0495526,1.0
-0.09649278,0.04878631,1.0
-0.048602454,0.047890328,1.0
-0.0016855989,0.046916857,1.0
0.04423129,0.04591689,1.0
0.08917016,0.044938866,1.0
0.13319795,0.044027787,1.0
0.17642269,0.04322474,1.0
0.21898948,0.0425668,1.0
0.26107666,0.04208718,1.0
0.30289224,0.041815583,1.0
0.34467083,0.04177861,1.0
0.386671,0.04200017,1.0
0.42917284,0.042501852,1.0
-0.46720177,0.0,-0.9999994
-0.46912274,-0.0019209615,-0.99999994
-0.47295046,-0.0038277155,-1.0
-0.4786566,-0.005706118,-1.0
-0.48619875,-0.007542164,-1.0
-0.49552083,-0.009322076,-1.0
-0.50655323,-0.011032412,-1.0
-0.51921344,-0.012660198,-1.0
-0.5334065,-0.014193087,-1.0
-0.549026,-0.01561954,-1.0
-0.56595504,-0.016929021,-1.0
-0.5840672,-0.018112203,-1.0
-0.6032284,-0.019161172,-0.99999994
-0.623298,-0.020069614,-0.99999976
-0.64413095,-0.020832969,-0.9999986
-0.6655795,-0.021448547,-0.9999929
-0.6874951,-0.021915589,-0.9999605
-0.7097303,-0.02223524,-0.999756
-0.73214066,-0.02241031,-0.9986114
-0.75458485,-0.022444217,-0.9925551
-0.77692086,-0.02233601,-0.96781576
-0.7989864,-0.02206549,-0.8751768
-0.8205263,-0.021539915,-0.5517639
-0.84094995,-0.02042365,0.2026298
-0.85903317,-0.018083185,0.81624687
-0.87377983,-0.014746665,0.83745205
-0.8851011,-0.011321253,0.8508508
-0.8929359,-0.007834794,0.8636246
-0.8972382,-0.0043023257,0.87566745
-0.89797574,-0.0007375741,0.9091394
-0.89509594,0.0028797851,0.94137025
-0.8885599,0.0065360577,0.965585
-0.87835324,0.010206622,0.9808583
-0.86448926,0.013863989,0.9892703
-0.84700763,0.017481653,0.99517417
-0.8259707,0.021036949,0.99867606
-0.8014664,0.024504289,0.9997189
-0.77361166,0.027854763,0.9999676
-0.74255276,0.031058881,0.99999857
-0.7084673,0.034085467,1.0
-0.6715653,0.036901988,1.0
-0.6320897,0.03947565,1.0
-0.5903146,0.04177504,1.0
-0.5465425,0.043772075,1.0
-0.5010985,0.04544402,1.0
-0.4543231,0.046775397,1.0
-0.40656355,0.047759563,1.0
-0.35816383,0.04839972,1.0
-0.30945456,0.048709273,1.0
-0.26074314,0.04871141,1.0
-0.21230508,0.048438054,1.0
-0.16437687,0.047928218,1.0
-0.11715079,0.04722608,1.0
-0.070771895,0.046378896,1.0
-0.025336863,0.04543503,1.0
0.019105386,0.044442248,1.0
0.06255174,0.043446355,1.0
0.10504198,0.042490244,1.0
0.14665534,0.04161335,1.0
0.18750677,0.040851437,1.0
0.22774342,0.040236652,1.0
0.26754123,0.03979781,1.0
0.307102,0.039560754,1.0
0.3466508,0.039548803,1.0
0.38643396,0.03978315,1.0
0.42671716,0.040283203,1.0
-0.50853,0.0,-0.9999935
-0.51014304,-0.0016129672,-0.99999857
-0.5133569,-0.0032138557,-0.9999995
-0.5181476,-0.0047906567,-0.9999998
-0.52447915,-0.006331539,-0.9999999
-0.5323041,-0.007824936,-0.99999994
-0.54156375,-0.009259653,-0.99999994
-0.55218875,-0.0106249815,-0.99999994
-0.56409955,-0.011910819,-0.99999994
-0.5772074,-0.01310781,-0.9999999
-0.59141487,-0.014207477,-0.9999998
-0.6066172,-0.015202357,-0.99999946
-0.6227034,-0.016086135,-0.99999815
-0.6395571,-0.01685375,-0.999993
-0.6570586,-0.017501486,-0.9999721
-0.6750856,-0.018027024,-0.99990135
-0.69351506,-0.018429432,-0.9996149
-0.712224,-0.01870896,-0.9982838
-0.73109,-0.018865997,-0.99281454
-0.7499876,-0.018897602,-0.9710116
-0.76877135,-0.018783757,-0.9046101
-0.7872346,-0.018463245,-0.7116546
-0.80498785,-0.017753247,-0.2166642
-0.82119757,-0.016209697,0.5321295
-0.834662,-0.013464431,0.84505105
-0.84485006,-0.010188048,0.85742676
-0.85169864,-0.0068485606,0.86906123
-0.85516137,-0.0034627572,0.8960004
-0.85518366,-2.2284337e-05,0.93053865
-0.8517136,0.003470087,0.9550252
-0.8447287,0.0069848984,0.97190714
-0.8342331,0.010495586,0.984025
-0.82025456,0.013978514,0.99296355
-0.802844,0.017410588,0.99788475
